File Name,Sort Name,Sort Order,Image Agent Name#1,Image Title#1,Image Title Type#1,Image Source#1,Image Source Type#1,Image Source Refid#1$2,Image Source Refid#1$1,Image Source Refid#1,Image Source Refid Type#1,Local Call Number#1,Subject Term#1,Subject Type#1,Subject Vocab#1,Subject Refid#1,Subject Term#2,Subject Type#2,Subject Vocab#2,Subject Refid#2,Subject Term#3,Subject Type#3,Subject Vocab#3,Subject Refid#3,Subject Term#4,Subject Type#4,Subject Vocab#4,Subject Refid#4,Subject Term#5,Subject Type#5,Subject Vocab#5,Subject Refid#5,Subject Term#6,Subject Type#6,Subject Vocab#6,Subject Refid#6,Subject Term#7,Subject Type#7,Subject Vocab#7,Subject Refid#7,Subject Term#8,Subject Type#8,Subject Vocab#8,Subject Refid#8,Collection Name#1,Work Repository Holding Institution#1,Image Rights#1,Image Rights Refid#1,Measurement#1,Measurement Type#1,Measurement Unit#1,Measurement#2,Measurement Type#2,Measurement Unit#2,Measurement#3,Measurement Type#3,Measurement Unit#3,Image Date#1,Image Date Type#1,(Image) Work Type#1,(Image) Work Type Vocab#1,(Image) Work Type Refid#1,Work Agent Name#1,Work Agent Type#1,Work Agent Role#1,Work Agent Refid#1,Work Agent Name#2,Work Agent Type#2,Work Agent Role#2,Work Agent Refid#2,Work Agent Name#3,Work Agent Type#3,Work Agent Role#3,Work Agent Refid#3,Work Agent Name#4,Work Agent Type#4,Work Agent Role#4,Work Agent Refid#4,Work Agent Name#5,Work Agent Type#5,Work Agent Role#5,Work Agent Refid#5,Work Agent Name#6,Work Agent Type#6,Work Agent Role#6,Work Agent Refid#6,Work Title#1,Work Title Type#1,Work Date#1,Work Date Type#1,Work Description#1,Work Measurement#1,Work Measurement Unit#1,Work Measurement Type#1,Work Type#1,Work Type Vocab#1,Work Type Refid#1,Identifier ARK#1,ln_RECORDID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME,lnexp_PAGEURL
b14622518fr.tif,It's up to you,1,,It's up to you,General view,"Hobart, George V. It's up to you. New York: G. W. Dillingham Co., 1902.",Book,b14622518,http://libraries.colorado.edu/record=b1462251~S3,,URI,PS3515.O14 I8 1902x Pub Binding,Pictorial cloth bindings United States 20th century,descriptiveTopics,rbbin,local,Men,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm006438,Smoking,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm009761,Top hats,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm010890,,,,,,,,,,,,,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"28,457,816",fileSize,bytes,2008-02-29,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"Hobart, George V. (George Vere), 1867-1926",Personal,Author,http://id.worldcat.org/fast/263689,,,,,,,,,,,,,,,,,,,,,It's up to you,Traditional,1902,Publication,"Publisher's tan cloth binding with illustration in black and white of man and woman on front cover, continued onto spine and back cover. Top edge gilt.",18,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/74204b33f5w8,175094,4780,b14622518fr.jpg|b14622518sp.jpg|b14622518bk.jpg,
WhartoItF.tif,Italian backgrounds,1,,Italian backgrounds,General view,"Wharton, Edith. Italian backgrounds. New York: C. Scribner's Sons, 1905.",Book,b1043740x,http://libraries.colorado.edu/record=b1043740~S3,,URI,DG420 .W54 1905x Pub Binding,Publisher's cloth binding United States 20th century,descriptiveTopics,rbbin,local,Birds,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm001044,geometric patterns,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300165213,,,,,,,,,,,,,,,,,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"63,693,832",fileSize,bytes,2006-08-09,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"Wharton, Edith, 1862-1937",Personal,Author,http://id.loc.gov/authorities/names/n79151500,"Armstrong, Margaret, 1867-1944",Personal,Binding designer; illustrator,http://id.loc.gov/authorities/names/n84226647,,,,,,,,,,,,,,,,,Italian backgrounds,Traditional,1905,Publication,"Special Collections copy has publisher's green cloth binding with author and title in gold on front cover surrounded by frame, in white, blue and yellow, with bird emblems in the corners. Spine has abbreviated design. Designed by Margaret Armstrong.",24,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/7n0d8c97j658,166085,4780,WhartoItF.jpg|WhartoItB.jpg,
JamesItaF.tif,Italian hours,1,,Italian hours,General view,"James, Henry. Italian hours. New York: Houghton Mifflin company, 1909.",Book,b19893024,http://libraries.colorado.edu/record=b1989302~S3,,URI,DG428 .J3 1909ax Pub Binding,Publisher's cloth bindings United States 20th century,descriptiveTopics,rbbin,local,geometric patterns,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300165213,mosaics (visual works),descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300015342,,,,,,,,,,,,,,,,,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"95,325,856",fileSize,bytes,2006-08-02,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"James, Henry, 1843-1916",Personal,Author,http://id.worldcat.org/fast/28686,"Pennell, Joseph, 1857-1926",Personal,Illustrator,http://id.loc.gov/authorities/names/n50009494,,,,,,,,,,,,,,,,,Italian hours,Traditional,1909,Publication,"Publisher's brown cloth binding, with mosaic design in green, blue, and gold forming a border around the author and title. Abbreviated design on spine. Top edge gilt.",28,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/dh908241h1sf,163484,4780,JamesItaF.jpg|JamesItaB.jpg,
b15874680fr.tif,Jack Archer,1,,Jack Archer,General view,"Henty, G. A. Jack Archer. Boston: Roberts Brothers, 1884.",Book,b15874680,http://libraries.colorado.edu/record=b1587468~S3,,URI,PR4785.H55 J3 1884x Pub Binding,Pictorial cloth bindings United States 19th century,descriptiveTopics,rbbin,local,Men,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm006438,Sailing ships,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm009109,Daggers & swords,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm002851,Banners,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm000777,Anchors,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm000318,,,,,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"38,886,760",fileSize,bytes,2007-05-02,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"Henty, G. A. (George Alfred), 1832-1902",Personal,Author,http://id.worldcat.org/fast/51843,,,,,,,,,,,,,,,,,,,,,Jack Archer,Traditional,1884,Publication,"Publisher's red cloth binding with illustration in black on front cover of young swordsman on a ship's deck, with border of anchors, and title in black against a gold rectangle, all surrounded by black double rule frame. Spine has shield and quiver in black and title reserved in red against gold embossed background.",18,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/kf5c5779f3kb,175162,4780,b15874680fr.jpg|b15874680sp.jpg|b15874680bk.jpg,
b26010884fr.tif,Jack Harkaway and his son's adventures around the world,1,,Jack Harkaway and his son's adventures around the world,General view,"Hemyng, Bracebridge. Jack Harkaway and his son's adventures around the world. Chicago: M.A. Donohue.",Book,b26010884,http://libraries.colorado.edu/record=b2601088~S3,,URI,PR4782.H379 J26x Pub Binding,Pictorial cloth bindings United States 20th century,descriptiveTopics,rbbin,local,Men,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm006438,Sailors,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm009110,Sailing ships,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm009109,Ship equipment & rigging,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm009507,,,,,,,,,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"38,852,368",fileSize,bytes,2007-05-02,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"Hemyng, Bracebridge",Personal,Author,local,,,,,,,,,,,,,,,,,,,,,Jack Harkaway and his son's adventures around the world,Traditional,,,"Publisher's brown cloth binding with illustration of sailor tying sail in red, grey, and black on front cover and black lettering on front cover and spine.",19,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/w95d005446q0,175212,4780,b26010884fr.jpg|b26010884sp.jpg|b26010884bk.jpg,
b12061839fr.tif,Japanese art,1,,Japanese art,General view,"Hartmann, Sadakichi. Japanese art. Boston: L. C. Page & Company, 1903.",Book,b12061839,http://libraries.colorado.edu/record=b1206183~S3,,URI,N7350 .H33 1903x Pub Binding c.3,Pictorial cloth bindings United States 20th century,descriptiveTopics,rbbin,local,Publishers' cloth bindings United States 20th century,descriptiveTopics,rbbin,local,Birds,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm001044,wave pattern,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300009936,Cranes (birds),descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm002698,,,,,,,,,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"40,083,692",fileSize,bytes,2008-02-21,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"Hartmann, Sadakichi, 1867-1944",Personal,Author,http://id.worldcat.org/fast/9384,"Rand, Amy Carol, 1880-1958",Personal,Binding designer,http://id.loc.gov/authorities/names/no2014111107,,,,,,,,,,,,,,,,,Japanese art,Traditional,1903,Publication,Special Collections copies 1 and 2 have publisher's red pictorial cloth; copy 3 bound in blue pictorial cloth. Front cover has border of flying cranes in light and dark green and gold around title and author in gold. Spine has abbreviated design. Designed by Amy Rand. Top edge gilt.,20,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/dm373m48g83j,187684,4780,b12061839fr.jpg|b12061839fr.jpg|b12061839bk.jpg,
HartmaJaF.tif,Japanese art_,1,,Japanese art,General view,"Hartmann, Sadakichi. Japanese art. Boston: L. C. Page & Company, 1903.",Book,b12061839,http://libraries.colorado.edu/record=b1206183~S3,,URI,N7350 .H33 1903x Pub Binding,Pictorial cloth bindings United States 20th century,descriptiveTopics,rbbin,local,Publishers' cloth bindings United States 20th century,descriptiveTopics,rbbin,local,Birds,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm001044,wave pattern,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300009936,Cranes (birds),descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm002698,,,,,,,,,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"41,599,616",fileSize,bytes,2006-07-18,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"Hartmann, Sadakichi, 1867-1944",Personal,Author,http://id.worldcat.org/fast/9384,"Rand, Amy Carol, 1880-1958",Personal,Binding designer,http://id.loc.gov/authorities/names/no2014111107,,,,,,,,,,,,,,,,,Japanese art,Traditional,1903,Publication,Special Collections copies 1 and 2 have publisher's red pictorial cloth; copy 3 bound in blue pictorial cloth. Front cover has border of flying cranes in light and dark green and gold around title and author in gold. Spine has abbreviated design. Designed by Amy Rand. Top edge gilt.,20,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/tz538252n851,162828,4780,HartmaJaF.jpg|HartmaJaB.jpg,
b26021626fr.tif,Jesse ben David,1,,Jesse ben David,General view,"Ludlow, James Meeker. Jesse ben David. Chicago: Fleming H. Revell Company, 1907.",Book,b26021626,http://libraries.colorado.edu/record=b2602162~S3,,URI,PS2350.L54 J4 1907x Pub Binding,Pictorial cloth bindings United States 20th century,descriptiveTopics,rbbin,local,people,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300024978,Banners,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm000777,,,,,,,,,,,,,,,,,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"48,605,328",fileSize,bytes,2007-07-24,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"Ludlow, James M. (James Meeker), 1841-1932",Personal,Author,http://id.loc.gov/authorities/names/no00053136,"Palmer, Samuel M.",Personal,Illustrator,local,,,,,,,,,,,,,,,,,Jesse ben David,Traditional,1907,Publication,"Publisher's white, textured cloth binding with blue, gold and maroon illustration of shepherds looking at star, with author and title in banners on front cover. Gold border and lettering on front cover and gold lettering on spine. Top edge gilt.",21,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/49251901h4qb,175262,4780,b26021626fr.jpg|b26021626sp.jpg|b26021626bk.jpg,
StocktJoF.tif,John Gayther's garden,1,,John Gayther's garden,General view,"Stockton, Frank Richard. John Gayther's garden. New York: C. Scribner's sons, 1902.",Book,b20898095,http://libraries.colorado.edu/record=b20898095~Sa>,,URI,PS2977 .J6 1902x Pub Binding,Pictorial cloth bindings United States 20th century,descriptiveTopics,rbbin,local,Vines,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm011384,Aquatic plants,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm012051,Fish,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm004045,Seahorses,descriptiveTopics,lcsh,http://id.loc.gov/authorities/subjects/sh85119218,Ships,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm009516,,,,,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"43,942,588",fileSize,bytes,2006-07-26,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"Stockton, Frank R., 1834-1902",Personal,Author,http://id.loc.gov/authorities/names/n50011388,"Clark, Evelyn W.",Personal,Binding designer,http://id.loc.gov/authorities/names/no2015046385,,,,,,,,,,,,,,,,,John Gayther's garden,Traditional,1902,Publication,"Publisher's dark green cloth binding with central panel on front cover surrounded by three wavy white lines and consisting of two ships, seaweed, seahorses, fishes, the title and author, in gold, white, and brown. Designed by Evelyn W. Clark.",20,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/3k3s6p8793nx,165210,4780,StocktJoF.jpg|StocktJoB.jpg,
b25926032fr.tif,Jonathan,1,,Jonathan,General view,"Ewing, Thomas. Jonathan. New York: Funk & Wagnalls company, 1902.",Book,b25926032,http://libraries.colorado.edu/record=b2592603~S3,,URI,PS3509.W55 J6 1902x Pub Binding,Publishers' cloth bindings United States 20th century,descriptiveTopics,rbbin,local,scrolls Information artifacts),descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300028629,,,,,,,,,,,,,,,,,,,,,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"38,170,916",fileSize,bytes,2007-06-22,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"Ewing, Thomas, 1862-1942",Personal,Author,http://id.worldcat.org/fast/1490108,,,,,,,,,,,,,,,,,,,,,Jonathan,Traditional,1902,Publication,"Publisher's brown cloth binding with design stamped in yellow and gold on front cover of a scroll, surrounded by double frame. Design of three arrows stamped on spine.",19,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/231m1n02w929,175315,4780,b25926032fr.jpg|b25926032sp.jpg|b25926032bk.jpg,
b26026296fr.tif,Joyce's investments,1,,Joyce's investments,General view,"Newberry, Fannie E. Joyce's investments. Boston: A.I. Bradley, 1899.",Book,b26026296,http://libraries.colorado.edu/record=b2602629~S3,,URI,PS3509.W55 J6 1902x Pub Binding,Pictorial cloth bindings United States 20th century,descriptiveTopics,rbbin,local,Plants,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm007880,,,,,,,,,,,,,,,,,,,,,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"41,875,480",fileSize,bytes,2007-07-18,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"Newberry, Fannie E. (Fannie Ellsworth), 1848-1942",Personal,Author,http://id.loc.gov/authorities/names/no97083363,,,,,,,,,,,,,,,,,,,,,Joyce's investments,Traditional,1899,Publication,Publisher's gray cloth binding with design of flowers in red and black on front cover and spine with gold lettering.,20,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/ff076741601z,175417,4780,b26026296fr.jpg|b26026296sp.jpg|b26026296bk.jpg,
b2653177xfr.tif,Justus von Liebig,1,,Justus von Liebig,General view,"Volhard, Jakob. Justus von Liebig. Leipzig: J.A. Barth, 1909.",Book,b2653177x,http://libraries.colorado.edu/record=b2653177~S3,,URI,QD22.L7 V6 1909x Pub Binding,Publishers' cloth bindings Germany 20th century,descriptiveTopics,rbbin,local,geometric patterns,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300165213,,,,,,,,,,,,,,,,,,,,,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"60,279,172",fileSize,bytes,2008-02-13,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"Volhard, Jakob, 1834-1910",Personal,Author,http://id.loc.gov/authorities/names/n86867716,,,,,,,,,,,,,,,,,,,,,Justus von Liebig,Traditional,1909,Publication,"Publisher's tan cloth binding with gold lettering on front cover and spine, identical brown line design on front and back covers, and more elaborate brown design on spine. All edges bevelled. Brown endpapers. Signed binding: ST .",24,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/b90h7w44f9dm,175451,4780,b2653177xfr.jpg|b2653177xsp.jpg|b2653177xbk.jpg,
b12841432fr.tif,Kate Carnegie,1,,Kate Carnegie,General view,"Maclaren, Ian. Kate Carnegie. New York: Dodd, Mead and company, 1896.",Book,b12841432,http://libraries.colorado.edu/record=b1284143~S3,,URI,PR5742 .K3 1896x Pub Binding,flower (plant material),descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300264247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"39,744,716",fileSize,bytes,2008-02-29,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Ian, 1875-1952",Personal,Author,http://id.loc.gov/authorities/names/no89004669,"McManus, Blanche, 1869-1935",Personal,Binding designer,http://id.loc.gov/authorities/names/n89602402,,,,,,,,,,,,,,,,,Kate Carnegie,Traditional,1896,Publication,Publisher's tan cloth binding with flowering vine in blue and green on front cover with author and title in blue and gold. Abbreviated design on spine. Designed by Blanche McManus.,20,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/xq5w1s77c308,175502,4780,b12841432fr.jpg|b12841432sp.jpg|b12841432bk.jpg,
b15020885fr.tif,Kent,1,,Kent,General view,"Shore, W. Teignmouth. Kent. London: A. & C. Black, 1907.",Book,b15020885,http://libraries.colorado.edu/record=b1502088~S3,,URI,DA670.K3 S6 1907x Pub Binding,Pictorial cloth bindings England 20th century,descriptiveTopics,rbbin,local,Leaves,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm005877,Vines,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm011384,Berries,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm000973,,,,,,,,,,,,,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"58,863,616",fileSize,bytes,2008-02-15,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"Shore, W. Teignmouth (William Teignmouth), 1865-1932",Personal,Author,http://id.loc.gov/authorities/names/n79056356,"Gardner, W. Biscombe, approximately 1849-1919",Personal,Illustrator,http://id.loc.gov/authorities/names/nr95030918,,,,,,,,,,,,,,,,,Kent,Traditional,1907,Publication,"Publisher's green cloth binding with design on front cover of hops on a trellis in yellow, brown and tan, surrounding author and title in gold, in frame. Abbreviated design on spine. Signed binding: T in an O",23,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/1w316s23v668,175556,4780,b15020885fr.jpg|b15020885sp.jpg|b15020885bk.jpg,
DayKinOKF.tif,Kin o' Ktaadn,1,,Kin o' Ktaadn,General view,"Day, Holman. Kin o' Ktaadn. Boston:, Small, Maynard & Company, 1904.",Book,b25901953,http://libraries.colorado.edu/record=b25901953~Sa>,,URI,PS3507.A87 K5 1904x Pub Binding,Pictorial cloth bindings United States 20th century,descriptiveTopics,rbbin,local,mountains,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300008795,Trees,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm011054,,,,,,,,,,,,,,,,,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"35,945,524",fileSize,bytes,2006-07-17,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"Day, Holman, 1865-1935",Personal,Author,http://id.worldcat.org/fast/235156,"Richardson, Rome K., 1877-",Personal,Binding designer,http://id.loc.gov/authorities/names/no2013074588,,,,,,,,,,,,,,,,,Kin o' Ktaadn,Traditional,1904,Publication,"Publisher's green cloth binding with illustration stamped in dark green, blue, and white on front cover of two pine trees and a mountain, with lettering in gold. Abbreviated design on spine. Designed by R. K. Richardson.",19,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/gt467474k69r,162170,4780,DayKinOKF.jpg|DayKinOKB.jpg,
