"File Name","Sort Name","Sort Order","Image Agent Name#1","Image Title#1","Image Title Type#1","Image Source#1","Image Source Type#1","Image Source Refid#1","Image Source Refid Type#1","Local Call Number#1","Subject Term#1","Subject Type#1","Subject Vocab#1","Subject Refid#1","Subject Term#2","Subject Type#2","Subject Vocab#2","Subject Refid#2","Subject Term#3","Subject Type#3","Subject Vocab#3","Subject Refid#3","Subject Term#4","Subject Type#4","Subject Vocab#4","Subject Refid#4","Subject Term#5","Subject Type#5","Subject Vocab#5","Subject Refid#5","Subject Term#6","Subject Type#6","Subject Vocab#6","Subject Refid#6","Subject Term#7","Subject Type#7","Subject Vocab#7","Subject Refid#7","Subject Term#8","Subject Type#8","Subject Vocab#8","Subject Refid#8","Collection Name#1","Work Repository Holding Institution#1","Image Rights#1","Measurement#1","Measurement Type#1","Measurement Unit#1","Measurement#2","Measurement Type#2","Measurement Unit#2","Measurement#3","Measurement Type#3","Measurement Unit#3","Image Date#1","Image Date Type#1","(Image) Work Type#1","(Image) Work Type Vocab#1","(Image) Work Type Refid#1","Work Agent Name#1","Work Agent Type#1","Work Agent Role#1","Work Agent Name#2","Work Agent Type#2","Work Agent Role#2","Work Agent Name#3","Work Agent Type#3","Work Agent Role#3","Work Agent Name#4","Work Agent Type#4","Work Agent Role#4","Work Agent Name#5","Work Agent Type#5","Work Agent Role#5","Work Agent Name#6","Work Agent Type#6","Work Agent Role#6","Work Title#1","Work Title Type#1","Work Date#1","Work Date Type#1","Work Description#1","Work Measurement#1","Work Measurement Unit#1","Work Measurement Type#1","Work Type#1","Work Type Vocab#1","Work Type Refid#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"b26021547fr.tif","treasury of American verse","1","","A treasury of American verse","General view","Learned, Walter. A treasury of American verse. New York: F. A. Stokes company, 1897.","Book","<a href=""http://libraries.colorado.edu/record=b2602154~S3"" target=""_blank"">http://libraries.colorado.edu/record=b2602154~S3</a>","URI","PS2235.L5 T7 1889x Pub Binding","Publishers' cloth bindings United States 19th century","descriptiveTopics","rbbin","","knots (motifs)","descriptiveTopics","aat","300009724","scrolls (motifs)","descriptiveTopics","aat","300010094","","","","","","","","","","","","","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","40,737,792","fileSize","bytes","2007/07/24","Scan date","Digital image","aat","300215302","Learned, Walter","Personal","Author","Hall, Frederick Garrison","Personal","Binding designer","","","","","","","","","","","","","A treasury of American verse","Traditional","1897","Publication","Publisher's green cloth binding with gold lettering and design of curved lines on front cover and spine. Designed by Frederick Garrison Hall. Top edge gilt.","20","cm","Height","Covers (Illustration)","lctgm","tgm002670","185486","4780","b26021547bk.jpg|b26021547sp.jpg|b26021547fr.jpg",""
"b25954350fr.tif","Trenching at Gallipoli","1","","Trenching at Gallipoli","General view","Gallishaw, John. Trenching at Gallipoli. New York: Century, 1916.","Book","<a href=""http://libraries.colorado.edu/record=b2595435~S3"" target=""_blank"">http://libraries.colorado.edu/record=b2595435~S3</a>","URI","D568.3 .G3 1916x Pub Binding","Pictorial cloth bindings United States 20th century","descriptiveTopics","rbbin","","rifles (long guns)","descriptiveTopics","aat","300037181","soldiers","descriptiveTopics","aat","300185678","trenches","descriptiveTopics","aat","300008022","Trench warfare","descriptiveTopics","lctgm","tgm011058","","","","","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","41,227,764","fileSize","bytes","2007/12/06","Scan date","Digital image","aat","300215302","Gallishaw, John","Personal","Author","","","","","","","","","","","","","","","","Trenching at Gallipoli","Traditional","1916","Publication","Publisher's brown cloth binding with orange, black, and grey illustration of soldiers in trench on front cover. Abbreviated illustration in black and yellow on spine.","20","cm","Height","Covers (Illustration)","lctgm","tgm002670","185539","4780","b25954350bk.jpg|b25954350sp.jpg|b25954350fr.jpg",""
"WarrenTwF.tif","twig of thorn","1","","The twig of thorn","General view","Warren, Marie Josephine. The twig of thorn. Boston: W. H. Baker, 1913.","Book","<a href=""http://libraries.colorado.edu/record=b2623372~S3"" target=""_blank"">http://libraries.colorado.edu/record=b2623372~S3</a>","URI","PS3545.A745 T8 1910x Pub Binding","Pictorial cloth bindings United States 20th century","descriptiveTopics","rbbin","","Tree limbs","descriptiveTopics","lctgm","tgm011047","Flowers","descriptiveTopics","lctgm","tgm004141","","","","","","","","","","","","","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","41,004,008","fileSize","bytes","2006/07/27","Scan date","Digital image","aat","300215302","Warren, Marie Josephine","Personal","Author","Iorio, Adrian J.","Personal","Binding designer","","","","","","","","","","","","","The twig of thorn","Traditional","1910","Publication","Publisher's green cloth binding with illustration in gold of flowering branch in gold frame. Designed by Adrian J. Iorio.","20","cm","Height","Covers (Illustration)","lctgm","tgm002670","166015","4780","WarrenTwB.jpg|WarrenTwF.jpg",""
"b26576880fr.tif","Two on the trail","1","","Two on the trail","General view","Footner, Hulbert. Two on the trail. Garden City, New York: Doubleday, Page & Company, 1911.","Book","<a href=""http://libraries.colorado.edu/record=b2657688~S3"" target=""_blank"">http://libraries.colorado.edu/record=b2657688~S3</a>","URI","PS3511.O36 T8 1911x Pub Binding","Pictorial cloth bindings United States 20th century","descriptiveTopics","rbbin","","trees","descriptiveTopics","aat","300132410","mountains","descriptiveTopics","aat","300008795","Clouds","descriptiveTopics","lctgm","tgm002200","snow (precipitation)","descriptiveTopics","aat","300055381","","","","","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","39,914,892","fileSize","bytes","2007/06/20","Scan date","Digital image","aat","300215302","Footner, Hulbert","Personal","Author","Potts, William Sherman","Personal","Illustrator","","","","","","","","","","","","","Two on the trail","Traditional","1911","Publication","Publisher's pale green cloth binding with design on front cover of trees and clouds in gray, black and white. Abbreviated design on spine with title in gold.","20","cm","Height","Covers (Illustration)","lctgm","tgm002670","185642","4780","b26576880bk.jpg|b26576880sp.jpg|b26576880fr.jpg",""
"b1323397xfr.tif","Typhoon","1","","Typhoon","General view","Conrad, Joseph. Typhoon. New York: G.P. Putnam's Sons, 1902.","Book","<a href=""http://libraries.colorado.edu/record=b1323397~S3"" target=""_blank"">http://libraries.colorado.edu/record=b1323397~S3</a>","URI","PR6005.O4 T9 1902x Pub Binding","Pictorial cloth bindings United States 20th century","descriptiveTopics","rbbin","","Seas","descriptiveTopics","lctgm","tgm009327","ships","descriptiveTopics","aat","300082981","","","","","","","","","","","","","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","37,817,732","fileSize","bytes","2008/02/28","Scan date","Digital image","aat","300215302","Conrad, Joseph","Personal","Author","Grieffenhagen, Maurice","Personal","Illustrator","","","","","","","","","","","","","Typhoon","Traditional","1902","Publication","Special Collections copy has publisher's green cloth binding with design in gray and orange on front cover of a steamship at sunset, with orange lettering. Signed binding: a hollow square.","19","cm","Height","Covers (Illustration)","lctgm","tgm002670","185678","4780","b1323397xbk.jpg|b1323397xsp.jpg|b1323397xfr.jpg",""
"b44989404fr.tif","Tyrol and the skirt of the Alps","1","","Tyrol and the skirt of the Alps","General view","Waring, George E. Tyrol and the skirt of the Alps. New York: Harper and Bros. 1880.","Book","<a href=""http://libraries.colorado.edu/record=b4498940~S3"" target=""_blank"">http://libraries.colorado.edu/record=b4498940~S3</a>","URI","DB766 .W27 1880","Publishers' cloth bindings United States 19th century","descriptiveTopics","rbbin","","Leaves","descriptiveTopics","lctgm","tgm005877","Flowers","descriptiveTopics","lctgm","tgm004141","Berries","descriptiveTopics","lctgm","tgm000973","","","","","","","","","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","62,341,120","fileSize","bytes","2008/02/07","Scan date","Digital image","aat","300215302","Waring, George E.","Personal","Author","","","","","","","","","","","","","","","","Tyrol and the skirt of the Alps","Traditional","1880","Publication","","23","cm","Height","Covers (Illustration)","lctgm","tgm002670","188795","4780","b44989404bk.jpg|b44989404sp.jpg|b44989404fr.jpg",""
"b26021493fr.tif","ultimate moment","1","","The ultimate moment","General view","Lighton, William R. The ultimate moment. New York: Harper & Bros., 1903.","Book","<a href=""http://libraries.colorado.edu/record=b2602149~S3"" target=""_blank"">http://libraries.colorado.edu/record=b2602149~S3</a>","URI","PS3523.I365 U4 1903x Pub Binding","Publishers' cloth bindings United States 20th century","descriptiveTopics","rbbin","","books","descriptiveTopics","aat","300028051","Wheat","descriptiveTopics","lctgm","tgm011654","","","","","","","","","","","","","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","38,937,436","fileSize","bytes","2007/06/27","Scan date","Digital image","aat","300215302","Lighton, William R. (William Rheem)","Personal","Author","","","","","","","","","","","","","","","","The ultimate moment","Traditional","1903","Publication","Publisher's brown cloth binding with light green illustration on front cover of two wheatears with open books. Abbreviated design on spine. Red lettering on front cover and spine. Designed by Decorative Designers.","20","cm","Height","Covers (Illustration)","lctgm","tgm002670","185749","4780","b26021493bk.jpg|b26021493sp.jpg|b26021493fr.jpg",""
"DunbarUnF.tif","uncalled","1","","The uncalled","General view","Dunbar, Paul Laurence. The uncalled. New York: Dodd, Mead and Company, 1898.","Book","<a href=""http://libraries.colorado.edu/record=b2654250~S3"" target=""_blank"">http://libraries.colorado.edu/record=b2654250~S3</a>","URI","PS1556 .U6 1898x Pub Binding","Publishers' cloth bindings United States 19th century","descriptiveTopics","rbbin","","borders (ornament areas)","descriptiveTopics","aat","300010252","motifs","descriptiveTopics","aat","300009700","","","","","","","","","","","","","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","38,499,212","fileSize","bytes","2006/08/08","Scan date","Digital image","aat","300215302","Dunbar, Paul Laurence","Personal","Author","Edwards, George Wharton","Personal","Binding designer","","","","","","","","","","","","","The uncalled","Traditional","1898","Publication","Publisher's blue cloth binding with title in gold, surrounded by frame in gray on front cover. Author's initials in black on front cover. Spine has title in gold and author's initials in black and gray. Laurence misspelled Lawrence on cover. Designed by George Wharton Edwards.","19","cm","Height","Covers (Illustration)","lctgm","tgm002670","162546","4780","DunbarUnB.jpg|DunbarUnF.jpg",""
"StoweUncF.tif","Uncle Tom's cabin","1","","Uncle Tom's cabin","General view","Stowe, Harriet Beecher. Uncle Tom's cabin. New York, N.Y.: Thomas Y. Crowell, 1897.","Book","<a href=""http://libraries.colorado.edu/record=b26187802~S3"" target=""_blank"">http://libraries.colorado.edu/record=b26187802~S3</a>","URI","PS2954 .U5 2007","Pictorial cloth bindings United States 19th century","descriptiveTopics","rbbin","","Men","descriptiveTopics","lctgm","tgm006438","doorways","descriptiveTopics","aat","300002767","","","","","","","","","","","","","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","40,833,736","fileSize","bytes","2006/08/10","Scan date","Digital image","aat","300215302","Stowe, Harriet Beecher","Personal","Author","","","","","","","","","","","","","","","","Uncle Tom's cabin","Traditional","1897","Publication","Publisher's light brown cloth binding with illustration of man standing in a doorway in black, brown, and white on front cover. Illustration of cabin on spine.","19","cm","Height","Covers (Illustration)","lctgm","tgm002670","165279","4780","StoweUncB.jpg|StoweUncF.jpg",""
"PageUndeF.tif","Under the crust","1","","Under the crust","General view","Page, Thomas Nelson. Under the crust. New York: C. Scribner's Sons, 1907.","Book","<a href=""http://libraries.colorado.edu/record=b10056701~S3"" target=""_blank"">http://libraries.colorado.edu/record=b10056701~S3</a>","URI","PS2514 .U47 1907x Pub Binding","Pictorial cloth bindings United States 20th century","descriptiveTopics","rbbin","","Flowers","descriptiveTopics","lctgm","tgm004141","stalk","descriptiveTopics","aat","300011904","","","","","","","","","","","","","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","43,598,532","fileSize","bytes","2006/07/26","Scan date","Digital image","aat","300215302","Page, Thomas Nelson","Personal","Author","","","","","","","","","","","","","","","","Under the crust","Traditional","1907","Publication","Publisher's dark green cloth binding with author and title on front cover in gold inside a gold border of stylized blossoms, surrounded by frame of snowdrops in white, light green, and green. Designed by Margaret Armstrong. Abbreviated design on spine.","20","cm","Height","Covers (Illustration)","lctgm","tgm002670","164673","4780","PageUndeB.jpg|PageUndeF.jpg",""
"b13606335fr.tif","Under Togo for Japan","1","","Under Togo for Japan","General view","Stratemeyer, Edward. Under Togo for Japan. Boston: Lothrop, Lee & Shepard Co., 1906.","Book","<a href=""http://libraries.colorado.edu/record=b1360633~S3"" target=""_blank"">http://libraries.colorado.edu/record=b1360633~S3</a>","URI","PS3537.T817 U5 1906x Pub Binding","Pictorial cloth bindings United States 20th century","descriptiveTopics","rbbin","","flags","descriptiveTopics","aat","300195678","handrails","descriptiveTopics","aat","300002022","admirals","descriptiveTopics","aat","300236014","military personnel","descriptiveTopics","aat","300025450","life preservers","descriptiveTopics","aat","300247399","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","37,794,672","fileSize","bytes","2007/11/09","Scan date","Digital image","aat","300215302","Stratemeyer, Edward","Personal","Author","","","","","","","","","","","","","","","","Under Togo for Japan","Traditional","1906","Publication","Publisher's red cloth binding with design on front cover of two naval officers on the deck of a ship, under the Japanese flag, in white, gold and blue. Abbreviated design on spine.","19","cm","Height","Covers (Illustration)","lctgm","tgm002670","185905","4780","b13606335bk.jpg|b13606335sp.jpg|b13606335fr.jpg",""
"VanDykUnF.tif","unknown quantity","1","","The unknown quantity","General view","Van Dyke, Henry. The unknown quantity. New York: C. Scribner's Sons, 1912.","Book","<a href=""http://libraries.colorado.edu/record=b1989295~S3"" target=""_blank"">http://libraries.colorado.edu/record=b1989295~S3</a>","URI","PS3117 .U5 1912x Pub Binding","Publishers' cloth bindings United States 20th century","descriptiveTopics","rbbin","","trees","descriptiveTopics","aat","300132410","fruit","descriptiveTopics","aat","300011868","Flowers","descriptiveTopics","lctgm","tgm004141","Oranges","descriptiveTopics","lctgm","tgm007278","Fruit trees","descriptiveTopics","lctgm","tgm004347","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","41,508,816","fileSize","bytes","2006/07/26","Scan date","Digital image","aat","300215302","Van Dyke, Henry","Personal","Author","Armstrong, Margaret","Personal","Binding designer","","","","","","","","","","","","","The unknown quantity","Traditional","1912","Publication","Publisher's blue cloth binding with orange, white, and gold floral design on front cover and abbreviated design in gold on spine. Designed by Margaret Armstrong.","20","cm","Height","Covers (Illustration)","lctgm","tgm002670","165909","4780","VanDykUnB.jpg|VanDykUnF.jpg",""
"b16138016fr.tif","Up in Maine","1","","Up in Maine","General view","Day, Holman. Up in Maine. Boston: Small, Maynard & Company, 1900.","Book","<a href=""http://libraries.colorado.edu/record=b1613801~S3"" target=""_blank"">http://libraries.colorado.edu/record=b1613801~S3</a>","URI","PS3507.A87 U6 1900x Pub Binding","Pictorial cloth bindings United States 20th century","descriptiveTopics","rbbin","","trees","descriptiveTopics","aat","300132410","Pines","descriptiveTopics","lctgm","tgm007830","","","","","","","","","","","","","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","34,248,276","fileSize","bytes","2007/06/22","Scan date","Digital image","aat","300215302","Day, Holman","Personal","Author","Parrish, Maxfield","Personal","Binding designer","","","","","","","","","","","","","Up in Maine","Traditional","1900","Publication","Publisher's green cloth binding with silhouette of pine tree in dark green on front cover with red lettering and dark green single rule frame. Spine has floral design in dark green and red lettering. Designed by Maxfield Parrish.","19","cm","Height","Covers (Illustration)","lctgm","tgm002670","185957","4780","b16138016bk.jpg|b16138016sp.jpg|b16138016fr.jpg",""
"VanDykVaF.tif","valley of vision","1","","The valley of vision","General view","Van Dyke, Henry. The valley of vision. New York: C. Scribner's sons, 1919.","Book","<a href=""http://libraries.colorado.edu/record=b1140625~S3"" target=""_blank"">http://libraries.colorado.edu/record=b1140625~S3</a>","URI","PS3511.I744 V3","Pictorial cloth bindings United States 20th century","descriptiveTopics","rbbin","","Poppies","descriptiveTopics","lctgm","tgm008053","Flowers","descriptiveTopics","lctgm","tgm004141","Lilies","descriptiveTopics","lctgm","tgm005990","","","","","","","","","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","40,808,752","fileSize","bytes","2006/07/26","Scan date","Digital image","aat","300215302","Van Dyke, Henry","Personal","Author","Armstrong, Margaret","Personal","Binding designer","","","","","","","","","","","","","The valley of vision","Traditional","1919","Publication","Publisher's blue cloth binding with design of lilies and poppies in white, red, and gold on front cover and gold design on spine. Designed by Margaret Armstrong.","20","cm","Height","Covers (Illustration)","lctgm","tgm002670","165945","4780","VanDykVaB.jpg|VanDykVaF.jpg",""
"b2590601xfr.tif","value of cheerfulness","1","","The value of cheerfulness","General view","Barrows, Mary Minerva. The value of cheerfulness. Boston: H. M. Caldwell, 1904.","Book","<a href=""http://libraries.colorado.edu/search?/o6114405/o6114405/1%2C7%2C7%2CE/frameset&FF=o611440~S3"" target=""_blank"">http://libraries.colorado.edu/search?/o6114405/o6114405/1%2C7%2C7%2CE/frameset&FF=o611440~S3</a>","URI","BJ1533.C5 B27 1904x Pub Binding","Publishers' cloth binding United States 20th century","descriptiveTopics","rbbin","","Leaves","descriptiveTopics","lctgm","tgm005877","oil lamps","descriptiveTopics","aat","300037630","Flowers","descriptiveTopics","lctgm","tgm004141","","","","","","","","","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","53,705,616","fileSize","bytes","2007/12/06","Scan date","Digital image","aat","300215302","Barrows, Mary Minerva","Personal","Author","Iorio, Adrian J.","Personal","Binding designer","","","","","","","","","","","","","The value of cheerfulness","Traditional","1904","Publication","Publisher's white cloth binding with floral design and lettering stamped in gold on front cover and gold stamped lettering on spine. Front and back endpapers and all pages beige with darker beige floral design. Top edge gilt. Signed by Adrian J. Iorio.","","","","Covers (Illustration)","lctgm","tgm002670","185993","4780","b2590601xbk.jpg|b2590601xsp.jpg|b2590601xfr.jpg",""
"b26026016fr.tif","vanished messenger","1","","The vanished messenger","General view","Oppenheim, E. Phillips. The vanished messenger. New York: A.L. Burt, 1914.","Book","<a href=""http://libraries.colorado.edu/record=b2602601~S3"" target=""_blank"">http://libraries.colorado.edu/record=b2602601~S3</a>","URI","PR6029.P5 V3 1914bx Pub Binding","Embossed cloth bindings United States 20th century","descriptiveTopics","rbbin","","floral patterns","descriptiveTopics","aat","300010135","Leaves","descriptiveTopics","lctgm","tgm005877","Flowers","descriptiveTopics","lctgm","tgm004141","","","","","","","","","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","39,874,100","fileSize","bytes","2008/02/28","Scan date","Digital image","aat","300215302","Oppenheim, E. Phillips (Edward Phillips)","Personal","Author","","","","","","","","","","","","","","","","The vanished messenger","Traditional","1914","Publication","Publisher's red cloth binding with foral designed embossed on front cover and white lettering on front cover and spine.","20","cm","Height","Covers (Illustration)","lctgm","tgm002670","186044","4780","b26026016bk.jpg|b26026016sp.jpg|b26026016fr.jpg",""
"LloydVauF.tif","Vaudeville trails thru the West","1","","Vaudeville trails thru the West","General view","Lloyd, Herbert. Vaudeville trails thru the West. Philadelphia: The Author, 1919.","Book","<a href=""http://libraries.colorado.edu/record=b1787773~S3"" target=""_blank"">http://libraries.colorado.edu/record=b1787773~S3</a>","URI","PN1968.U5 L55 1919x Pub Binding","Pictorial cloth bindings United States 20th century","descriptiveTopics","rbbin","","travelers","descriptiveTopics","aat","300025879","luggage","descriptiveTopics","aat","300225937","trains (vehicle groupings)","descriptiveTopics","aat","300212738","railroads","descriptiveTopics","aat","300008591","signs (declatory or advertising artifacts)","descriptiveTopics","aat","300123013","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","46,441,576","fileSize","bytes","2006/08/15","Scan date","Digital image","aat","300215302","Lloyd, Herbert","Personal","Author","","","","","","","","","","","","","","","","Vaudeville trails thru the West","Traditional","1919","Publication","Publisher's brown cloth binding with illustration in dark brown and red on front cover of train and traveller, with price and publication information printed in and around the design. Front pastedown has promotional material.","20","cm","Height","Covers (Illustration)","lctgm","tgm002670","163865","4780","LloydVauB.jpg|LloydVauF.jpg",""
"b26992395fr.tif","voice to America","1","","A voice to America","General view","Saunders, Frederick. A voice to America. New York: E. Walker, 1855.","Book","<a href=""http://libraries.colorado.edu/record=b2699239~S3"" target=""_blank"">http://libraries.colorado.edu/record=b2699239~S3</a>","URI","E431 .S25 1855x Pub Binding","Publishers' cloth bindings United States 19th century","descriptiveTopics","rbbin","","floral patterns","descriptiveTopics","aat","300010135","Doves","descriptiveTopics","lctgm","tgm003243","flags","descriptiveTopics","aat","300195678","Eagles","descriptiveTopics","lctgm","tgm003429","portraits","descriptiveTopics","aat","300015637","trumpeters","descriptiveTopics","aat","300235064","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","41,533,328","fileSize","bytes","2008/02/21","Scan date","Digital image","aat","300215302","Saunders, Frederick","Personal","Author","","","","","","","","","","","","","","","","A voice to America","Traditional","1855","Publication","Publisher's dark blue cloth binding with gold design on front cover of George Washington and symbols of the United States, surrounded by blind-stamped floral frame with triple rule border. Same blind-stamped frame on back cover, around stamped bust of Washington. Spine has lettering and symbols in gold. Pale yellow endpapers.","19","cm","Height","Covers (Illustration)","lctgm","tgm002670","186197","4780","b26992395bk.jpg|b26992395sp.jpg|b26992395fr.jpg",""
